nObserver,cond,nEsti,nDictator,prefDictator,estim,RT,accuracy
16,1,4,15,0.824242424242424,0.734375,4.054866,0.910132575757576
16,1,1,11,0.690909090909091,0.587891,3.971316,0.896981909090909
16,1,2,11,0.690909090909091,0.573242,3.95738,0.882332909090909
16,1,3,11,0.690909090909091,0.59668,4.299293,0.905770909090909
16,1,4,11,0.690909090909091,0.643555,3.643622,0.952645909090909
16,3,1,6,1,0.555664,2.53305,0.555664
16,3,2,6,1,0.614258,2.99488,0.614258
16,3,3,6,1,0.746094,5.503393,0.746094
16,3,4,6,1,0.787109,7.72396,0.787109
16,3,1,7,0.951515151515152,0.608398,2.75784,0.656882848484848
16,3,2,7,0.951515151515152,0.77832,4.202796,0.826804848484848
16,3,3,7,0.951515151515152,0.743164,4.400319,0.791648848484849
16,3,4,7,0.951515151515152,0.716797,4.110535,0.765281848484848
16,3,1,1,0.509090909090909,0.561523,2.219384,0.947567909090909
16,3,2,1,0.509090909090909,0.558594,3.779751,0.950496909090909
16,3,3,1,0.509090909090909,0.561523,2.762479,0.947567909090909
16,3,4,1,0.509090909090909,0.514648,5.603049,0.994442909090909
16,3,1,2,0.624242424242424,0.549805,2.70371,0.925562575757576
16,3,2,2,0.624242424242424,0.573242,4.154621,0.948999575757576
16,3,3,2,0.624242424242424,0.646484,4.190291,0.977758424242424
16,3,4,2,0.624242424242424,0.529297,3.673926,0.905054575757576
16,4,1,9,0.757575757575758,0.523438,3.998443,0.765862242424242
16,4,2,9,0.757575757575758,0.529297,3.951737,0.771721242424242
16,4,3,9,0.757575757575758,0.517578,3.800259,0.760002242424242
16,4,4,9,0.757575757575758,0.529297,2.492041,0.771721242424242
16,4,1,14,0.563636363636364,0.543945,2.920367,0.980308636363636
16,4,2,14,0.563636363636364,0.576172,4.255785,0.987464363636364
16,4,3,14,0.563636363636364,0.576172,2.930418,0.987464363636364
16,4,4,14,0.563636363636364,0.520508,3.27765,0.956871636363636
16,4,1,3,0.721212121212121,0.561523,3.264471,0.840310878787879
16,4,2,3,0.721212121212121,0.555664,5.018311,0.834451878787879
16,4,3,3,0.721212121212121,0.573242,3.139805,0.852029878787879
16,4,4,3,0.721212121212121,0.552734,3.526154,0.831521878787879
16,4,1,4,1,0.611328,3.47856,0.611328
16,4,2,4,1,0.579102,3.155873,0.579102
16,4,3,4,1,0.579102,4.398088,0.579102
16,4,4,4,1,0.584961,4.706879,0.584961
17,3,1,11,0.690909090909091,0.511719,7.770894,0.820809909090909
17,3,2,11,0.690909090909091,0.49707,6.354739,0.806160909090909
17,3,3,11,0.690909090909091,0.171875,4.254055,0.480965909090909
17,3,4,11,0.690909090909091,0.242188,5.458912,0.551278909090909
17,3,1,9,0.757575757575758,0.772461,6.667165,0.985114757575758
17,3,2,9,0.757575757575758,0.772461,4.597824,0.985114757575758
17,3,3,9,0.757575757575758,0.795898,4.563443,0.961677757575758
17,3,4,9,0.757575757575758,0.561523,13.216866,0.803947242424242
17,3,1,10,0.115151515151515,0.494141,7.111456,0.621010515151515
17,3,2,10,0.115151515151515,0.239258,4.773753,0.875893515151515
17,3,3,10,0.115151515151515,0.420898,4.532562,0.694253515151515
17,3,4,10,0.115151515151515,0.209961,4.0173,0.905190515151515
17,3,1,13,0.921212121212121,0.514648,5.924673,0.593435878787879
17,3,2,13,0.921212121212121,0,4.044933,0.0787878787878787
17,3,3,13,0.921212121212121,0.790039,3.770501,0.868826878787879
17,3,4,13,0.921212121212121,0.567383,6.788293,0.646170878787879
17,2,1,1,0.509090909090909,0.5,5.330125,0.990909090909091
17,2,2,1,0.509090909090909,0.40332,12.952909,0.894229090909091
17,2,3,1,0.509090909090909,0.561523,4.957358,0.947567909090909
17,2,4,1,0.509090909090909,0.634766,4.86614,0.874324909090909
17,2,1,5,0.872727272727273,0.538086,4.232723,0.665358727272727
17,2,2,5,0.872727272727273,0.78125,4.391162,0.908522727272727
17,2,3,5,0.872727272727273,0.675781,5.007011,0.803053727272727
17,2,4,5,0.872727272727273,0.910156,6.01807,0.962571272727273
17,2,1,8,0.672727272727273,0.549805,3.875677,0.877077727272727
17,2,2,8,0.672727272727273,0.535156,4.919658,0.862428727272727
17,2,3,8,0.672727272727273,0.204102,3.677042,0.531374727272727
17,2,4,8,0.672727272727273,0.576172,4.021189,0.903444727272727
17,2,1,4,1,0.532227,4.278583,0.532227
17,2,2,4,1,0.259766,4.142658,0.259766
17,2,3,4,1,0.839844,3.926058,0.839844
17,2,4,4,1,1,4.185857,1
17,4,1,12,0.478787878787879,0.529297,4.596678,0.949490878787879
17,4,2,12,0.478787878787879,0.696289,4.401689,0.782498878787879
17,4,3,12,0.478787878787879,0.655273,4.579657,0.823514878787879
17,4,4,12,0.478787878787879,0.535156,7.445783,0.943631878787879
17,4,1,16,0.951515151515152,0.1,1.205635,0.148484848484848
17,4,2,16,0.951515151515152,0.678711,5.160256,0.727195848484848
17,4,3,16,0.951515151515152,0.620117,5.41438,0.668601848484848
17,4,4,16,0.951515151515152,0.450195,5.028877,0.498679848484848
17,4,1,7,0.951515151515152,0.514648,4.261769,0.563132848484848
17,4,2,7,0.951515151515152,0.514648,9.928821,0.563132848484848
17,4,3,7,0.951515151515152,0.611328,3.577523,0.659812848484848
17,4,4,7,0.951515151515152,0.640625,5.843085,0.689109848484848
17,4,1,2,0.624242424242424,0.514648,7.948758,0.890405575757576
17,4,2,2,0.624242424242424,0.1,2.276144,0.475757575757576
17,4,3,2,0.624242424242424,0.529297,5.465652,0.905054575757576
17,4,4,2,0.624242424242424,0.719727,5.808049,0.904515424242424
17,1,1,14,0.563636363636364,0.514648,4.902158,0.951011636363636
17,1,2,14,0.563636363636364,0.508789,4.12954,0.945152636363636
17,1,3,14,0.563636363636364,0.587891,5.205625,0.975745363636364
17,1,4,14,0.563636363636364,0.353516,4.89317,0.789879636363636
17,1,1,15,0.824242424242424,0.514648,5.129333,0.690405575757576
17,1,2,15,0.824242424242424,0.576172,5.043539,0.751929575757576
17,1,3,15,0.824242424242424,0.579102,5.412103,0.754859575757576
17,1,4,15,0.824242424242424,0.792969,3.424722,0.968726575757576
17,1,1,3,0.721212121212121,0.541016,3.09596,0.819803878787879
17,1,2,3,0.721212121212121,0.713867,4.447629,0.992654878787879
17,1,3,3,0.721212121212121,0.792969,3.736364,0.928243121212121
17,1,4,3,0.721212121212121,0.666992,4.67817,0.945779878787879
17,1,1,6,1,0.775391,3.266995,0.775391
17,1,2,6,1,0.927734,5.895079,0.927734
17,1,3,6,1,0.892578,4.519129,0.892578
17,1,4,6,1,0.790039,6.971614,0.790039
18,4,1,2,0.624242424242424,0.546875,17.045658,0.922632575757576
18,4,2,2,0.624242424242424,0.669922,14.887634,0.954320424242424
18,4,3,2,0.624242424242424,0.637695,12.213875,0.986547424242424
18,4,4,2,0.624242424242424,0.845703,4.659178,0.778539424242424
18,4,1,7,0.951515151515152,0.514648,11.261359,0.563132848484848
18,4,2,7,0.951515151515152,0.766602,5.308949,0.815086848484848
18,4,3,7,0.951515151515152,0.904297,4.68643,0.952781848484848
18,4,4,7,0.951515151515152,0.763672,6.477463,0.812156848484848
18,4,1,1,0.509090909090909,0.5,8.141578,0.990909090909091
18,4,2,1,0.509090909090909,0.605469,5.861381,0.903621909090909
18,4,3,1,0.509090909090909,0.678711,5.225553,0.830379909090909
18,4,4,1,0.509090909090909,0.637695,9.964165,0.871395909090909
18,4,1,6,1,0.514648,10.101014,0.514648
18,4,2,6,1,0.860352,6.26313,0.860352
18,4,3,6,1,0.790039,5.513055,0.790039
18,4,4,6,1,0.731445,4.745719,0.731445
18,2,1,16,0.951515151515152,0.508789,6.648272,0.557273848484849
18,2,2,16,0.951515151515152,0.845703,5.942002,0.894187848484848
18,2,3,16,0.951515151515152,0.895508,4.520967,0.943992848484848
18,2,4,16,0.951515151515152,0.907227,4.924814,0.955711848484848
18,2,1,11,0.690909090909091,0.526367,7.141413,0.835457909090909
18,2,2,11,0.690909090909091,0.570312,5.936889,0.879402909090909
18,2,3,11,0.690909090909091,0.535156,5.251574,0.844246909090909
18,2,4,11,0.690909090909091,0.59375,4.267603,0.902840909090909
18,2,1,5,0.872727272727273,0.543945,6.354124,0.671217727272727
18,2,2,5,0.872727272727273,0.754883,7.383491,0.882155727272727
18,2,3,5,0.872727272727273,0.772461,9.412697,0.899733727272727
18,2,4,5,0.872727272727273,0.737305,6.023487,0.864577727272727
18,2,1,12,0.478787878787879,0.511719,5.29993,0.967068878787879
18,2,2,12,0.478787878787879,0.470703,6.403136,0.991915121212121
18,2,3,12,0.478787878787879,0.294922,3.928415,0.816134121212121
18,2,4,12,0.478787878787879,0.382812,4.813131,0.904024121212121
18,3,1,8,0.672727272727273,0.511719,5.544617,0.838991727272727
18,3,2,8,0.672727272727273,0.549805,6.159598,0.877077727272727
18,3,3,8,0.672727272727273,0.59082,4.034565,0.918092727272727
18,3,4,8,0.672727272727273,0.608398,11.173979,0.935670727272727
18,3,1,10,0.115151515151515,0.508789,5.914613,0.606362515151515
18,3,2,10,0.115151515151515,0.681641,3.916545,0.433510515151515
18,3,3,10,0.115151515151515,0.576172,4.056268,0.538979515151515
18,3,4,10,0.115151515151515,0.649414,5.085246,0.465737515151515
18,3,1,9,0.757575757575758,0.1,0.004153,0.342424242424242
18,3,2,9,0.757575757575758,0.669922,3.74954,0.912346242424242
18,3,3,9,0.757575757575758,0.620117,4.77908,0.862541242424242
18,3,4,9,0.757575757575758,0.702148,4.274192,0.944572242424242
18,3,1,4,1,0.511719,5.071853,0.511719
18,3,2,4,1,0.582031,5.816721,0.582031
18,3,3,4,1,0.602539,3.771638,0.602539
18,3,4,4,1,0.564453,5.504824,0.564453
18,1,1,15,0.824242424242424,0.505859,5.032762,0.681616575757576
18,1,2,15,0.824242424242424,0.614258,4.07731,0.790015575757576
18,1,3,15,0.824242424242424,0.675781,4.264521,0.851538575757576
18,1,4,15,0.824242424242424,0.646484,5.033965,0.822241575757576
18,1,1,13,0.921212121212121,0.538086,4.073612,0.616873878787879
18,1,2,13,0.921212121212121,0.787109,4.168357,0.865896878787879
18,1,3,13,0.921212121212121,0.892578,5.657075,0.971365878787879
18,1,4,13,0.921212121212121,0.810547,5.380638,0.889334878787879
18,1,1,3,0.721212121212121,0.570312,3.445569,0.849099878787879
18,1,2,3,0.721212121212121,0.675781,4.743944,0.954568878787879
18,1,3,3,0.721212121212121,0.734375,6.928054,0.986837121212121
18,1,4,3,0.721212121212121,0.731445,6.451729,0.989767121212121
18,1,1,14,0.563636363636364,0.526367,4.873564,0.962730636363636
18,1,2,14,0.563636363636364,0.573242,4.611676,0.990394363636364
18,1,3,14,0.563636363636364,0.50293,5.276777,0.939293636363636
18,1,4,14,0.563636363636364,0.485352,5.132531,0.921715636363636
19,1,1,4,1,1,40.510487,1
19,1,2,4,1,1,7.107415,1
19,1,3,4,1,1,6.028859,1
19,1,4,4,1,1,4.817842,1
19,1,1,1,0.509090909090909,1,4.208655,0.509090909090909
19,1,2,1,0.509090909090909,0.886719,12.896423,0.622371909090909
19,1,3,1,0.509090909090909,0.508789,10.362145,0.999698090909091
19,1,4,1,0.509090909090909,0.505859,12.706524,0.996768090909091
19,1,1,11,0.690909090909091,1,6.480862,0.690909090909091
19,1,2,11,0.690909090909091,0.599609,8.716738,0.908699909090909
19,1,3,11,0.690909090909091,0.517578,8.037077,0.826668909090909
19,1,4,11,0.690909090909091,0.5,7.715882,0.809090909090909
19,1,1,15,0.824242424242424,1,2.586108,0.824242424242424
19,1,2,15,0.824242424242424,0.549805,4.186611,0.725562575757576
19,1,3,15,0.824242424242424,0.532227,5.856769,0.707984575757576
19,1,4,15,0.824242424242424,0.916016,3.799152,0.908226424242424
19,4,1,14,0.563636363636364,0.669922,3.83102,0.893714363636364
19,4,2,14,0.563636363636364,1,4.641757,0.563636363636364
19,4,3,14,0.563636363636364,1,3.890666,0.563636363636364
19,4,4,14,0.563636363636364,1,2.681952,0.563636363636364
19,4,1,6,1,1,4.844933,1
19,4,2,6,1,1,6.243345,1
19,4,3,6,1,1,10.329611,1
19,4,4,6,1,1,14.451455,1
19,4,1,7,0.951515151515152,1,2.638457,0.951515151515152
19,4,2,7,0.951515151515152,1,8.28927,0.951515151515152
19,4,3,7,0.951515151515152,1,3.857925,0.951515151515152
19,4,4,7,0.951515151515152,1,7.995255,0.951515151515152
19,4,1,2,0.624242424242424,1,3.741964,0.624242424242424
19,4,2,2,0.624242424242424,1,3.085833,0.624242424242424
19,4,3,2,0.624242424242424,1,6.165783,0.624242424242424
19,4,4,2,0.624242424242424,1,7.209974,0.624242424242424
19,2,1,10,0.115151515151515,0.558594,13.679816,0.556557515151515
19,2,2,10,0.115151515151515,0,4.19422,0.884848484848485
19,2,3,10,0.115151515151515,0,5.688308,0.884848484848485
19,2,4,10,0.115151515151515,0,5.891976,0.884848484848485
19,2,1,13,0.921212121212121,1,3.96004,0.921212121212121
19,2,2,13,0.921212121212121,1,2.938307,0.921212121212121
19,2,3,13,0.921212121212121,1,3.067372,0.921212121212121
19,2,4,13,0.921212121212121,1,3.371308,0.921212121212121
19,2,1,9,0.757575757575758,1,3.550549,0.757575757575758
19,2,2,9,0.757575757575758,1,3.024194,0.757575757575758
19,2,3,9,0.757575757575758,0.50293,7.424871,0.745354242424242
19,2,4,9,0.757575757575758,0.628906,5.024173,0.871330242424242
19,2,1,8,0.672727272727273,0.68457,4.172263,0.988157272727273
19,2,2,8,0.672727272727273,0.628906,4.164554,0.956178727272727
19,2,3,8,0.672727272727273,0.640625,2.808385,0.967897727272727
19,2,4,8,0.672727272727273,0.620117,3.839335,0.947389727272727
19,3,1,3,0.721212121212121,0.664062,3.235798,0.942849878787879
19,3,2,3,0.721212121212121,0.508789,7.22703,0.787576878787879
19,3,3,3,0.721212121212121,0.561523,3.826539,0.840310878787879
19,3,4,3,0.721212121212121,0.646484,4.078328,0.925271878787879
19,3,1,16,0.951515151515152,1,4.279848,0.951515151515152
19,3,2,16,0.951515151515152,1,2.542249,0.951515151515152
19,3,3,16,0.951515151515152,0.728516,3.331487,0.777000848484849
19,3,4,16,0.951515151515152,0.555664,3.275408,0.604148848484849
19,3,1,12,0.478787878787879,1,3.90091,0.478787878787879
19,3,2,12,0.478787878787879,0.494141,3.138461,0.984646878787879
19,3,3,12,0.478787878787879,0.491211,4.279198,0.987576878787879
19,3,4,12,0.478787878787879,0.461914,3.570955,0.983126121212121
19,3,1,5,0.872727272727273,1,5.997261,0.872727272727273
19,3,2,5,0.872727272727273,1,2.573254,0.872727272727273
19,3,3,5,0.872727272727273,1,3.020032,0.872727272727273
19,3,4,5,0.872727272727273,1,4.559321,0.872727272727273
20,4,1,9,0.757575757575758,0.78125,20.535825,0.976325757575758
20,4,2,9,0.757575757575758,0.860352,9.760902,0.897223757575758
20,4,3,9,0.757575757575758,0.962891,5.932538,0.794684757575758
20,4,4,9,0.757575757575758,0.907227,6.184554,0.850348757575758
20,4,1,1,0.509090909090909,0.637695,6.245195,0.871395909090909
20,4,2,1,0.509090909090909,0.913086,6.85888,0.596004909090909
20,4,3,1,0.509090909090909,0.986328,6.893793,0.522762909090909
20,4,4,1,0.509090909090909,0.825195,7.524202,0.683895909090909
20,4,1,16,0.951515151515152,0.576172,7.905231,0.624656848484848
20,4,2,16,0.951515151515152,1,1.755389,0.951515151515152
20,4,3,16,0.951515151515152,0.980469,6.162058,0.971046151515152
20,4,4,16,0.951515151515152,0,13.583418,0.0484848484848485
20,4,1,11,0.690909090909091,0.286133,2.815483,0.595223909090909
20,4,2,11,0.690909090909091,0.5,4.20964,0.809090909090909
20,4,3,11,0.690909090909091,0.388672,5.589843,0.697762909090909
20,4,4,11,0.690909090909091,0.962891,5.256971,0.728018090909091
20,1,1,2,0.624242424242424,0.672852,7.720572,0.951390424242424
20,1,2,2,0.624242424242424,0.910156,5.571724,0.714086424242424
20,1,3,2,0.624242424242424,0.693359,4.295998,0.930883424242424
20,1,4,2,0.624242424242424,0.209961,3.50114,0.585718575757576
20,1,1,5,0.872727272727273,0.505859,8.248059,0.633131727272727
20,1,2,5,0.872727272727273,0.740234,5.151957,0.867506727272727
20,1,3,5,0.872727272727273,0.740234,6.565847,0.867506727272727
20,1,4,5,0.872727272727273,0.696289,6.155529,0.823561727272727
20,1,1,12,0.478787878787879,0.749023,3.232351,0.729764878787879
20,1,2,12,0.478787878787879,0.514648,5.095916,0.964139878787879
20,1,3,12,0.478787878787879,0.482422,8.91607,0.996365878787879
20,1,4,12,0.478787878787879,0.532227,5.892179,0.946560878787879
20,1,1,4,1,0.350586,4.442088,0.350586
20,1,2,4,1,0.728516,4.125193,0.728516
20,1,3,4,1,1,2.815636,1
20,1,4,4,1,1,2.568849,1
20,2,1,8,0.672727272727273,0.740234,5.109804,0.932493272727273
20,2,2,8,0.672727272727273,0.494141,3.215708,0.821413727272727
20,2,3,8,0.672727272727273,0.59668,6.199781,0.923952727272727
20,2,4,8,0.672727272727273,0.582031,5.242849,0.909303727272727
20,2,1,14,0.563636363636364,0.532227,2.251647,0.968590636363636
20,2,2,14,0.563636363636364,0.505859,4.655361,0.942222636363636
20,2,3,14,0.563636363636364,0.415039,3.036098,0.851402636363636
20,2,4,14,0.563636363636364,0.224609,7.880857,0.660972636363636
20,2,1,13,0.921212121212121,0.013672,6.142001,0.0924598787878788
20,2,2,13,0.921212121212121,0.869141,3.805009,0.947928878787879
20,2,3,13,0.921212121212121,0.983398,2.674841,0.937814121212121
20,2,4,13,0.921212121212121,0.980469,5.725902,0.940743121212121
20,2,1,15,0.824242424242424,0.22168,2.481832,0.397437575757576
20,2,2,15,0.824242424242424,0.649414,4.339764,0.825171575757576
20,2,3,15,0.824242424242424,0.737305,7.629645,0.913062575757576
20,2,4,15,0.824242424242424,0.995117,8.998675,0.829125424242424
20,3,1,10,0.115151515151515,0.479492,3.084142,0.635659515151515
20,3,2,10,0.115151515151515,0,7.274793,0.884848484848485
20,3,3,10,0.115151515151515,0.201172,3.962034,0.913979515151515
20,3,4,10,0.115151515151515,0.1,3.062685,0.984848484848485
20,3,1,7,0.951515151515152,0.763672,3.309887,0.812156848484848
20,3,2,7,0.951515151515152,0.945312,4.13527,0.993796848484849
20,3,3,7,0.951515151515152,0.936523,3.862635,0.985007848484848
20,3,4,7,0.951515151515152,0.731445,3.846576,0.779929848484848
20,3,1,3,0.721212121212121,0.514648,4.240933,0.793435878787879
20,3,2,3,0.721212121212121,0.787109,4.24548,0.934103121212121
20,3,3,3,0.721212121212121,0.6875,3.684239,0.966287878787879
20,3,4,3,0.721212121212121,0,3.596386,0.278787878787879
20,3,1,6,1,0.438477,3.210407,0.438477
20,3,2,6,1,0.87207,4.609786,0.87207
20,3,3,6,1,0.681641,3.662948,0.681641
20,3,4,6,1,0.376953,4.383935,0.376953
21,3,1,6,1,0.253906,23.339812,0.253906
21,3,2,6,1,0.87207,12.622927,0.87207
21,3,3,6,1,0.851562,6.586947,0.851562
21,3,4,6,1,0.936523,6.835626,0.936523
21,3,1,8,0.672727272727273,0.508789,20.24657,0.836061727272727
21,3,2,8,0.672727272727273,0.710938,7.023303,0.961789272727273
21,3,3,8,0.672727272727273,0.625977,9.013429,0.953249727272727
21,3,4,8,0.672727272727273,0.87793,4.136581,0.794797272727273
21,3,1,10,0.115151515151515,0.262695,8.290598,0.852456515151515
21,3,2,10,0.115151515151515,0.646484,5.970284,0.468667515151515
21,3,3,10,0.115151515151515,0.769531,4.024666,0.345620515151515
21,3,4,10,0.115151515151515,0.693359,3.498587,0.421792515151515
21,3,1,15,0.824242424242424,0.505859,17.600303,0.681616575757576
21,3,2,15,0.824242424242424,0.842773,6.835245,0.981469424242424
21,3,3,15,0.824242424242424,0.907227,7.368777,0.917015424242424
21,3,4,15,0.824242424242424,0.933594,5.955216,0.890648424242424
21,4,1,1,0.509090909090909,0.508789,8.525809,0.999698090909091
21,4,2,1,0.509090909090909,0.78418,3.53351,0.724910909090909
21,4,3,1,0.509090909090909,0.772461,4.326612,0.736629909090909
21,4,4,1,0.509090909090909,0.766602,4.13185,0.742488909090909
21,4,1,7,0.951515151515152,0.50293,8.174983,0.551414848484848
21,4,2,7,0.951515151515152,0.974609,5.186075,0.976906151515152
21,4,3,7,0.951515151515152,0.927734,6.461018,0.976218848484848
21,4,4,7,0.951515151515152,0.836914,4.784767,0.885398848484849
21,4,1,2,0.624242424242424,0.49707,10.796125,0.872827575757576
21,4,2,2,0.624242424242424,0.561523,5.383674,0.937280575757576
21,4,3,2,0.624242424242424,0.652344,6.14137,0.971898424242424
21,4,4,2,0.624242424242424,0.816406,5.041463,0.807836424242424
21,4,1,4,1,0.505859,7.517488,0.505859
21,4,2,4,1,0.766602,6.758811,0.766602
21,4,3,4,1,0.719727,3.812132,0.719727
21,4,4,4,1,0.936523,4.678385,0.936523
21,1,1,16,0.951515151515152,0.505859,5.624274,0.554343848484848
21,1,2,16,0.951515151515152,0.901367,5.173292,0.949851848484848
21,1,3,16,0.951515151515152,0.863281,4.151369,0.911765848484848
21,1,4,16,0.951515151515152,0.962891,4.952062,0.988624151515151
21,1,1,3,0.721212121212121,0.50293,6.157148,0.781717878787879
21,1,2,3,0.721212121212121,0.787109,4.19575,0.934103121212121
21,1,3,3,0.721212121212121,0.913086,5.71496,0.808126121212121
21,1,4,3,0.721212121212121,0.863281,9.276408,0.857931121212121
21,1,1,12,0.478787878787879,0.508789,7.716513,0.969998878787879
21,1,2,12,0.478787878787879,0.50293,8.923631,0.975857878787879
21,1,3,12,0.478787878787879,0.283203,4.62827,0.804415121212121
21,1,4,12,0.478787878787879,0.230469,6.864227,0.751681121212121
21,1,1,5,0.872727272727273,0.50293,4.441817,0.630202727272727
21,1,2,5,0.872727272727273,0.851562,7.798652,0.978834727272727
21,1,3,5,0.872727272727273,0.886719,3.837899,0.986008272727273
21,1,4,5,0.872727272727273,0.833984,4.07438,0.961256727272727
21,2,1,11,0.690909090909091,0.505859,5.745148,0.814949909090909
21,2,2,11,0.690909090909091,0.769531,4.485113,0.921378090909091
21,2,3,11,0.690909090909091,0.582031,6.652644,0.891121909090909
21,2,4,11,0.690909090909091,0.640625,6.372583,0.949715909090909
21,2,1,14,0.563636363636364,0.50293,6.140206,0.939293636363636
21,2,2,14,0.563636363636364,0.508789,7.025625,0.945152636363636
21,2,3,14,0.563636363636364,0.417969,7.708154,0.854332636363636
21,2,4,14,0.563636363636364,0.415039,5.824503,0.851402636363636
21,2,1,9,0.757575757575758,0.49707,5.923028,0.739494242424242
21,2,2,9,0.757575757575758,0.819336,3.633071,0.938239757575758
21,2,3,9,0.757575757575758,0.775391,5.461635,0.982184757575758
21,2,4,9,0.757575757575758,0.69043,5.840724,0.932854242424242
21,2,1,13,0.921212121212121,0.494141,5.299887,0.572928878787879
21,2,2,13,0.921212121212121,0.792969,4.600104,0.871756878787879
21,2,3,13,0.921212121212121,0.760742,3.902172,0.839529878787879
21,2,4,13,0.921212121212121,0.945312,4.278369,0.975900121212121
22,1,1,7,0.951515151515152,0.250977,23.480966,0.299461848484848
22,1,2,7,0.951515151515152,0.142578,32.528222,0.191062848484848
22,1,3,7,0.951515151515152,0.708008,5.447444,0.756492848484848
22,1,4,7,0.951515151515152,0.836914,5.549727,0.885398848484849
22,1,1,13,0.921212121212121,1,13.034885,0.921212121212121
22,1,2,13,0.921212121212121,0.790039,9.987902,0.868826878787879
22,1,3,13,0.921212121212121,0.50293,14.501683,0.581717878787879
22,1,4,13,0.921212121212121,0.734375,10.412032,0.813162878787879
22,1,1,12,0.478787878787879,0.59375,8.404719,0.885037878787879
22,1,2,12,0.478787878787879,0.3125,6.810673,0.833712121212121
22,1,3,12,0.478787878787879,0.171875,5.723485,0.693087121212121
22,1,4,12,0.478787878787879,0.22168,4.578728,0.742892121212121
22,1,1,8,0.672727272727273,0.183594,15.393399,0.510866727272727
22,1,2,8,0.672727272727273,0.561523,7.661537,0.888795727272727
22,1,3,8,0.672727272727273,0.579102,6.746298,0.906374727272727
22,1,4,8,0.672727272727273,0.564453,12.053996,0.891725727272727
22,4,1,14,0.563636363636364,0.980469,4.753284,0.583167363636364
22,4,2,14,0.563636363636364,0.353516,10.51629,0.789879636363636
22,4,3,14,0.563636363636364,0.040039,13.967033,0.476402636363636
22,4,4,14,0.563636363636364,0.942383,7.231364,0.621253363636364
22,4,1,3,0.721212121212121,0.754883,7.46701,0.966329121212121
22,4,2,3,0.721212121212121,0.743164,5.928204,0.978048121212121
22,4,3,3,0.721212121212121,0.520508,4.980752,0.799295878787879
22,4,4,3,0.721212121212121,0.195312,4.229773,0.474099878787879
22,4,1,6,1,0,5.25779,0
22,4,2,6,1,0.541016,5.624438,0.541016
22,4,3,6,1,0.775391,4.223373,0.775391
22,4,4,6,1,0.230469,5.627743,0.230469
22,4,1,9,0.757575757575758,0.40625,6.125514,0.648674242424242
22,4,2,9,0.757575757575758,0.347656,4.759175,0.590080242424242
22,4,3,9,0.757575757575758,0.757812,5.511537,0.999763757575758
22,4,4,9,0.757575757575758,0.286133,3.587216,0.528557242424242
22,3,1,5,0.872727272727273,0.743164,5.124255,0.870436727272727
22,3,2,5,0.872727272727273,0.286133,5.163107,0.413405727272727
22,3,3,5,0.872727272727273,0.672852,4.645217,0.800124727272727
22,3,4,5,0.872727272727273,0.798828,3.779135,0.926100727272727
22,3,1,1,0.509090909090909,0.494141,4.14778,0.985050090909091
22,3,2,1,0.509090909090909,0.253906,6.047392,0.744815090909091
22,3,3,1,0.509090909090909,0.666992,4.115703,0.842098909090909
22,3,4,1,0.509090909090909,0.262695,5.428915,0.753604090909091
22,3,1,16,0.951515151515152,0.936523,6.059595,0.985007848484848
22,3,2,16,0.951515151515152,0.822266,5.036801,0.870750848484849
22,3,3,16,0.951515151515152,0.623047,5.624439,0.671531848484848
22,3,4,16,0.951515151515152,1,3.343478,0.951515151515152
22,3,1,11,0.690909090909091,0.438477,4.982309,0.747567909090909
22,3,2,11,0.690909090909091,0.740234,3.244564,0.950675090909091
22,3,3,11,0.690909090909091,0.40918,2.94135,0.718270909090909
22,3,4,11,0.690909090909091,0.652344,3.189997,0.961434909090909
22,2,1,4,1,0,6.428008,0
22,2,2,4,1,0.438477,4.204904,0.438477
22,2,3,4,1,0.728516,3.899454,0.728516
22,2,4,4,1,0.839844,4.684625,0.839844
22,2,1,10,0.115151515151515,0.702148,4.237389,0.413003515151515
22,2,2,10,0.115151515151515,0.1,2.572509,0.984848484848485
22,2,3,10,0.115151515151515,0.019531,5.08483,0.904379484848485
22,2,4,10,0.115151515151515,0.265625,4.670367,0.849526515151515
22,2,1,2,0.624242424242424,0.643555,3.747721,0.980687424242424
22,2,2,2,0.624242424242424,0.68457,7.278212,0.939672424242424
22,2,3,2,0.624242424242424,0.552734,3.423923,0.928491575757576
22,2,4,2,0.624242424242424,0.792969,5.805822,0.831273424242424
22,2,1,15,0.824242424242424,0.089844,3.965562,0.265601575757576
22,2,2,15,0.824242424242424,0.31543,4.054139,0.491187575757576
22,2,3,15,0.824242424242424,0.883789,5.320111,0.940453424242424
22,2,4,15,0.824242424242424,0.795898,2.833455,0.971655575757576
23,3,1,13,0.921212121212121,0.50293,47.745323,0.581717878787879
23,3,2,13,0.921212121212121,0.49707,13.846846,0.575857878787879
23,3,3,13,0.921212121212121,0.505859,10.01039,0.584646878787879
23,3,4,13,0.921212121212121,0.87793,4.128901,0.956717878787879
23,3,1,9,0.757575757575758,0.505859,8.494955,0.748283242424242
23,3,2,9,0.757575757575758,0.49707,5.852826,0.739494242424242
23,3,3,9,0.757575757575758,0.904297,2.738408,0.853278757575758
23,3,4,9,0.757575757575758,1,7.569757,0.757575757575758
23,3,1,1,0.509090909090909,0.517578,9.112527,0.991512909090909
23,3,2,1,0.509090909090909,0.743164,3.506753,0.765926909090909
